"customer_id","r_score","f_score","m_score","rfm_cell","customer_segment"
17737,4,4,5,445,Champions
16952,4,4,5,445,Champions
16405,4,4,5,445,Champions
13470,4,4,5,445,Champions
14354,4,4,5,445,Champions
13223,4,4,5,445,Champions
15852,4,4,5,445,Champions
18146,4,4,5,445,Champions
13420,4,4,5,445,Champions
17026,4,4,5,445,Champions
17707,4,4,5,445,Champions
17898,4,4,5,445,Champions
15869,4,4,5,445,Champions
17946,4,4,5,445,Champions
17549,4,4,5,445,Champions
15526,4,4,5,445,Champions
14037,4,4,5,445,Champions
17935,4,4,5,445,Champions
16852,4,4,5,445,Champions
17186,4,4,5,445,Champions
12512,4,4,5,445,Champions
17468,4,4,5,445,Champions
16828,4,4,5,445,Champions
16414,4,4,5,445,Champions
14495,4,4,5,445,Champions
18018,4,4,5,445,Champions
15512,4,4,5,445,Champions
17446,4,4,5,445,Champions
17852,4,4,5,445,Champions
17900,4,4,5,445,Champions
16792,4,4,5,445,Champions
13133,4,4,5,445,Champions
16498,4,4,5,445,Champions
15422,4,4,5,445,Champions
13651,4,4,5,445,Champions
13283,4,4,5,445,Champions
17991,4,4,5,445,Champions
16506,4,4,5,445,Champions
14785,4,4,5,445,Champions
15863,4,4,5,445,Champions
14865,4,4,5,445,Champions
14682,4,4,5,445,Champions
16454,4,4,5,445,Champions
12346,4,4,1,441,Loyal Customers
12357,4,4,1,441,Loyal Customers
12688,4,4,1,441,Loyal Customers
12752,4,4,1,441,Loyal Customers
18251,4,4,1,441,Loyal Customers
12378,4,4,1,441,Loyal Customers
15195,4,4,1,441,Loyal Customers
12454,4,4,1,441,Loyal Customers
13135,4,4,1,441,Loyal Customers
14439,4,4,1,441,Loyal Customers
13422,4,4,1,441,Loyal Customers
17313,4,4,1,441,Loyal Customers
12501,4,4,1,441,Loyal Customers
16281,4,4,1,441,Loyal Customers
17597,4,4,2,442,Loyal Customers
17846,4,4,2,442,Loyal Customers
15341,4,4,2,442,Loyal Customers
15372,4,4,2,442,Loyal Customers
14887,4,4,2,442,Loyal Customers
14459,4,4,2,442,Loyal Customers
16152,4,4,2,442,Loyal Customers
14935,4,4,2,442,Loyal Customers
16380,4,4,2,442,Loyal Customers
16751,4,4,2,442,Loyal Customers
12349,4,4,2,442,Loyal Customers
13763,4,4,2,442,Loyal Customers
12405,4,4,2,442,Loyal Customers
15947,4,4,2,442,Loyal Customers
16902,4,4,2,442,Loyal Customers
12764,4,4,2,442,Loyal Customers
12398,4,4,2,442,Loyal Customers
13850,4,4,2,442,Loyal Customers
12607,4,4,2,442,Loyal Customers
12818,4,4,2,442,Loyal Customers
17553,4,4,2,442,Loyal Customers
14566,4,4,2,442,Loyal Customers
17354,4,4,2,442,Loyal Customers
13572,4,4,2,442,Loyal Customers
12770,4,4,2,442,Loyal Customers
13501,4,4,2,442,Loyal Customers
13328,4,4,2,442,Loyal Customers
17919,4,4,2,442,Loyal Customers
16101,4,4,2,442,Loyal Customers
15171,4,4,2,442,Loyal Customers
13878,4,4,2,442,Loyal Customers
17037,4,4,2,442,Loyal Customers
14105,4,4,2,442,Loyal Customers
13151,4,4,2,442,Loyal Customers
15004,4,4,2,442,Loyal Customers
16800,4,4,2,442,Loyal Customers
12611,4,4,2,442,Loyal Customers
12769,4,4,2,442,Loyal Customers
15069,4,4,2,442,Loyal Customers
15978,4,4,2,442,Loyal Customers
13853,4,4,2,442,Loyal Customers
12534,4,4,2,442,Loyal Customers
12354,4,4,2,442,Loyal Customers
16563,4,4,2,442,Loyal Customers
13635,4,4,2,442,Loyal Customers
14212,4,4,2,442,Loyal Customers
14488,4,4,2,442,Loyal Customers
14411,4,4,2,442,Loyal Customers
17727,4,4,2,442,Loyal Customers
15464,4,4,2,442,Loyal Customers
12497,4,4,2,442,Loyal Customers
16260,4,4,2,442,Loyal Customers
13639,4,4,2,442,Loyal Customers
13235,4,4,2,442,Loyal Customers
15333,4,4,2,442,Loyal Customers
12514,4,4,2,442,Loyal Customers
17197,4,4,2,442,Loyal Customers
12446,4,4,2,442,Loyal Customers
18194,4,4,2,442,Loyal Customers
12550,4,4,2,442,Loyal Customers
18192,4,4,2,442,Loyal Customers
17244,4,4,2,442,Loyal Customers
17044,4,4,2,442,Loyal Customers
15576,4,4,3,443,Loyal Customers
18133,4,4,3,443,Loyal Customers
13934,4,4,3,443,Loyal Customers
12652,4,4,3,443,Loyal Customers
13075,4,4,3,443,Loyal Customers
14015,4,4,3,443,Loyal Customers
16216,4,4,3,443,Loyal Customers
13689,4,4,3,443,Loyal Customers
15480,4,4,3,443,Loyal Customers
15066,4,4,3,443,Loyal Customers
12772,4,4,3,443,Loyal Customers
15255,4,4,3,443,Loyal Customers
17829,4,4,3,443,Loyal Customers
15076,4,4,3,443,Loyal Customers
12847,4,4,3,443,Loyal Customers
13979,4,4,3,443,Loyal Customers
17649,4,4,3,443,Loyal Customers
13339,4,4,3,443,Loyal Customers
12713,4,4,3,443,Loyal Customers
16222,4,4,3,443,Loyal Customers
16108,4,4,3,443,Loyal Customers
15832,4,4,3,443,Loyal Customers
16494,4,4,3,443,Loyal Customers
13893,4,4,3,443,Loyal Customers
16276,4,4,3,443,Loyal Customers
13336,4,4,3,443,Loyal Customers
14557,4,4,3,443,Loyal Customers
16054,4,4,3,443,Loyal Customers
13583,4,4,3,443,Loyal Customers
13375,4,4,3,443,Loyal Customers
16505,4,4,3,443,Loyal Customers
12425,4,4,3,443,Loyal Customers
13341,4,4,3,443,Loyal Customers
15075,4,4,3,443,Loyal Customers
12965,4,4,3,443,Loyal Customers
16480,4,4,3,443,Loyal Customers
13356,4,4,3,443,Loyal Customers
14885,4,4,3,443,Loyal Customers
18104,4,4,3,443,Loyal Customers
16256,4,4,3,443,Loyal Customers
14923,4,4,3,443,Loyal Customers
15074,4,4,3,443,Loyal Customers
13354,4,4,3,443,Loyal Customers
12374,4,4,3,443,Loyal Customers
13753,4,4,3,443,Loyal Customers
12603,4,4,3,443,Loyal Customers
14756,4,4,3,443,Loyal Customers
12976,4,4,3,443,Loyal Customers
16491,4,4,3,443,Loyal Customers
14055,4,4,3,443,Loyal Customers
12475,4,4,3,443,Loyal Customers
14725,4,4,3,443,Loyal Customers
17761,4,4,3,443,Loyal Customers
13587,4,4,3,443,Loyal Customers
12453,4,4,3,443,Loyal Customers
12612,4,4,3,443,Loyal Customers
18082,4,4,3,443,Loyal Customers
12658,4,4,3,443,Loyal Customers
14222,4,4,3,443,Loyal Customers
12478,4,4,3,443,Loyal Customers
15322,4,4,3,443,Loyal Customers
13607,4,4,3,443,Loyal Customers
16377,4,4,3,443,Loyal Customers
13325,4,4,3,443,Loyal Customers
13355,4,4,3,443,Loyal Customers
13464,4,4,3,443,Loyal Customers
12638,4,4,3,443,Loyal Customers
12418,4,4,3,443,Loyal Customers
18022,4,4,3,443,Loyal Customers
16056,4,4,3,443,Loyal Customers
14603,4,4,3,443,Loyal Customers
13518,4,4,3,443,Loyal Customers
15677,4,4,3,443,Loyal Customers
16708,4,4,3,443,Loyal Customers
16127,4,4,3,443,Loyal Customers
14894,4,4,3,443,Loyal Customers
17046,4,4,3,443,Loyal Customers
12631,4,4,3,443,Loyal Customers
14301,4,4,3,443,Loyal Customers
15773,4,4,3,443,Loyal Customers
14000,4,4,3,443,Loyal Customers
17985,4,4,3,443,Loyal Customers
14687,4,4,3,443,Loyal Customers
16022,4,4,3,443,Loyal Customers
14036,4,4,3,443,Loyal Customers
14382,4,4,3,443,Loyal Customers
15147,4,4,3,443,Loyal Customers
17499,4,4,3,443,Loyal Customers
17640,4,4,3,443,Loyal Customers
16141,4,4,3,443,Loyal Customers
12667,4,4,3,443,Loyal Customers
16613,4,4,3,443,Loyal Customers
15275,4,4,3,443,Loyal Customers
16116,4,4,3,443,Loyal Customers
12513,4,4,3,443,Loyal Customers
15645,4,4,3,443,Loyal Customers
16763,4,4,3,443,Loyal Customers
15795,4,4,3,443,Loyal Customers
13357,4,4,3,443,Loyal Customers
14675,4,4,3,443,Loyal Customers
16732,4,4,3,443,Loyal Customers
12707,4,4,3,443,Loyal Customers
12420,4,4,3,443,Loyal Customers
13243,4,4,3,443,Loyal Customers
12521,4,4,3,443,Loyal Customers
15720,4,4,3,443,Loyal Customers
12917,4,4,3,443,Loyal Customers
15442,4,4,3,443,Loyal Customers
16535,4,4,3,443,Loyal Customers
15222,4,4,3,443,Loyal Customers
16072,4,4,3,443,Loyal Customers
12426,4,4,3,443,Loyal Customers
17970,4,4,3,443,Loyal Customers
17142,4,4,3,443,Loyal Customers
15830,4,4,3,443,Loyal Customers
16345,4,4,3,443,Loyal Customers
14400,4,4,3,443,Loyal Customers
15303,4,4,3,443,Loyal Customers
15415,4,4,3,443,Loyal Customers
16278,4,4,3,443,Loyal Customers
14753,4,4,3,443,Loyal Customers
15655,4,4,3,443,Loyal Customers
13044,4,4,3,443,Loyal Customers
16275,4,4,3,443,Loyal Customers
12866,4,4,3,443,Loyal Customers
13800,4,4,3,443,Loyal Customers
13260,4,4,3,443,Loyal Customers
17291,4,4,3,443,Loyal Customers
12390,4,4,3,443,Loyal Customers
16340,4,4,3,443,Loyal Customers
16536,4,4,3,443,Loyal Customers
14474,4,4,3,443,Loyal Customers
16211,4,4,3,443,Loyal Customers
17520,4,4,3,443,Loyal Customers
17806,4,4,3,443,Loyal Customers
13390,4,4,3,443,Loyal Customers
13278,4,4,3,443,Loyal Customers
15539,4,4,3,443,Loyal Customers
15043,4,4,3,443,Loyal Customers
16142,4,4,3,443,Loyal Customers
12988,4,4,3,443,Loyal Customers
13385,4,4,3,443,Loyal Customers
17443,4,4,3,443,Loyal Customers
15825,4,4,3,443,Loyal Customers
18159,4,4,3,443,Loyal Customers
16602,4,4,3,443,Loyal Customers
12479,4,4,3,443,Loyal Customers
17623,4,4,3,443,Loyal Customers
15891,4,4,3,443,Loyal Customers
13721,4,4,3,443,Loyal Customers
17712,4,4,3,443,Loyal Customers
12863,4,4,3,443,Loyal Customers
15149,4,4,3,443,Loyal Customers
14873,4,4,3,443,Loyal Customers
16650,4,4,3,443,Loyal Customers
16135,4,4,3,443,Loyal Customers
13043,4,4,3,443,Loyal Customers
17513,4,4,3,443,Loyal Customers
17805,4,4,3,443,Loyal Customers
17480,4,4,3,443,Loyal Customers
12436,4,4,3,443,Loyal Customers
15417,4,4,3,443,Loyal Customers
14317,4,4,3,443,Loyal Customers
17958,4,4,3,443,Loyal Customers
17415,4,4,3,443,Loyal Customers
14158,4,4,3,443,Loyal Customers
15721,4,4,3,443,Loyal Customers
16614,4,4,3,443,Loyal Customers
14014,4,4,3,443,Loyal Customers
15006,4,4,3,443,Loyal Customers
13116,4,4,3,443,Loyal Customers
15389,4,4,3,443,Loyal Customers
15193,4,4,3,443,Loyal Customers
15142,4,4,3,443,Loyal Customers
17053,4,4,3,443,Loyal Customers
16820,4,4,3,443,Loyal Customers
15300,4,4,3,443,Loyal Customers
15448,4,4,3,443,Loyal Customers
17333,4,4,3,443,Loyal Customers
13176,4,4,3,443,Loyal Customers
14270,4,4,3,443,Loyal Customers
15507,4,4,3,443,Loyal Customers
13732,4,4,3,443,Loyal Customers
15000,4,4,3,443,Loyal Customers
12809,4,4,4,444,Champions
16643,4,4,4,444,Champions
13338,4,4,4,444,Champions
13153,4,4,4,444,Champions
12639,4,4,4,444,Champions
15109,4,4,4,444,Champions
16504,4,4,4,444,Champions
14130,4,4,4,444,Champions
18216,4,4,4,444,Champions
15091,4,4,4,444,Champions
12644,4,4,4,444,Champions
12447,4,4,4,444,Champions
14497,4,4,4,444,Champions
15557,4,4,4,444,Champions
14431,4,4,4,444,Champions
15471,4,4,4,444,Champions
17140,4,4,4,444,Champions
16742,4,4,4,444,Champions
16586,4,4,4,444,Champions
14967,4,4,4,444,Champions
14489,4,4,4,444,Champions
12945,4,4,4,444,Champions
12391,4,4,4,444,Champions
12491,4,4,4,444,Champions
12355,4,4,4,444,Champions
13398,4,4,4,444,Champions
12564,4,4,4,444,Champions
15585,4,4,4,444,Champions
16529,4,4,4,444,Champions
13485,4,4,4,444,Champions
15475,4,4,4,444,Champions
12729,4,4,4,444,Champions
14184,4,4,4,444,Champions
12591,4,4,4,444,Champions
16574,4,4,4,444,Champions
15802,4,4,4,444,Champions
17040,4,4,4,444,Champions
12448,4,4,4,444,Champions
15739,4,4,4,444,Champions
15368,4,4,4,444,Champions
14149,4,4,4,444,Champions
18006,4,4,4,444,Champions
14638,4,4,4,444,Champions
16404,4,4,4,444,Champions
18222,4,4,4,444,Champions
14093,4,4,4,444,Champions
12579,4,4,4,444,Champions
14022,4,4,4,444,Champions
15524,4,4,4,444,Champions
18233,4,4,4,444,Champions
16025,4,4,4,444,Champions
13359,4,4,4,444,Champions
13358,4,4,4,444,Champions
15553,4,4,4,444,Champions
16084,4,4,4,444,Champions
15551,4,4,4,444,Champions
16236,4,4,4,444,Champions
16881,4,4,4,444,Champions
18106,4,4,4,444,Champions
13245,4,4,4,444,Champions
12795,4,4,4,444,Champions
15450,4,4,4,444,Champions
13602,4,4,4,444,Champions
15957,4,4,4,444,Champions
15360,4,4,4,444,Champions
12403,4,4,4,444,Champions
12740,4,4,4,444,Champions
12802,4,4,4,444,Champions
15994,4,4,4,444,Champions
15930,4,4,4,444,Champions
14288,4,4,4,444,Champions
15639,4,4,4,444,Champions
18240,4,4,4,444,Champions
14757,4,4,4,444,Champions
14124,4,4,4,444,Champions
17701,4,4,4,444,Champions
13615,4,4,4,444,Champions
16737,4,4,4,444,Champions
12833,4,4,4,444,Champions
13166,4,4,4,444,Champions
13889,4,4,4,444,Champions
14139,4,4,4,444,Champions
15803,4,4,4,444,Champions
12580,4,4,4,444,Champions
15725,4,4,4,444,Champions
14333,4,4,4,444,Champions
17052,4,4,4,444,Champions
13974,4,4,4,444,Champions
16834,4,4,4,444,Champions
15523,4,4,4,444,Champions
16272,4,4,4,444,Champions
15099,4,4,4,444,Champions
14048,4,4,4,444,Champions
14348,4,4,4,444,Champions
15225,4,4,4,444,Champions
15269,4,4,4,444,Champions
15127,4,4,4,444,Champions
16947,4,4,4,444,Champions
15342,4,4,4,444,Champions
16204,4,4,4,444,Champions
12922,4,4,4,444,Champions
17379,4,4,4,444,Champions
16319,4,4,4,444,Champions
17431,4,4,4,444,Champions
15158,4,4,4,444,Champions
16198,4,4,4,444,Champions
12792,4,4,4,444,Champions
18164,4,4,4,444,Champions
13352,4,4,4,444,Champions
12824,4,4,4,444,Champions
13594,4,4,4,444,Champions
17486,4,4,4,444,Champions
18067,4,4,4,444,Champions
17603,4,4,4,444,Champions
14619,4,4,4,444,Champions
16207,4,4,4,444,Champions
15386,4,4,4,444,Champions
15264,4,4,4,444,Champions
15345,4,4,4,444,Champions
17226,4,4,4,444,Champions
14600,4,4,4,444,Champions
15837,4,4,4,444,Champions
16917,4,4,4,444,Champions
12982,4,4,4,444,Champions
17614,4,4,4,444,Champions
17936,4,4,4,444,Champions
14752,4,4,4,444,Champions
13345,4,4,4,444,Champions
12690,4,4,4,444,Champions
15592,4,4,4,444,Champions
17438,4,4,4,444,Champions
16776,4,4,4,444,Champions
14420,4,4,4,444,Champions
17508,4,4,4,444,Champions
15664,4,4,4,444,Champions
13833,4,4,4,444,Champions
17205,4,4,4,444,Champions
16982,4,4,4,444,Champions
12733,4,4,4,444,Champions
14304,4,4,4,444,Champions
18181,4,4,4,444,Champions
17239,4,4,4,444,Champions
15090,4,4,4,444,Champions
17138,4,4,4,444,Champions
12890,4,4,4,444,Champions
16769,4,4,4,444,Champions
17878,4,4,4,444,Champions
16909,4,4,4,444,Champions
13372,4,4,4,444,Champions
15025,4,4,4,444,Champions
13936,4,4,4,444,Champions
14079,4,4,4,444,Champions
16147,4,4,4,444,Champions
17492,4,4,4,444,Champions
12873,4,4,4,444,Champions
13351,4,4,4,444,Champions
16903,4,4,4,444,Champions
12544,4,4,4,444,Champions
13300,4,4,4,444,Champions
15472,4,4,4,444,Champions
14950,4,4,4,444,Champions
15975,4,4,4,444,Champions
15063,4,4,4,444,Champions
16758,4,4,4,444,Champions
14888,4,4,4,444,Champions
17911,4,4,4,444,Champions
14886,4,4,4,444,Champions
12373,4,4,4,444,Champions
15343,4,4,4,444,Champions
14528,4,4,4,444,Champions
12538,4,4,4,444,Champions
14171,4,4,4,444,Champions
16509,4,4,4,444,Champions
16485,4,4,4,444,Champions
18056,4,4,4,444,Champions
16052,4,4,4,444,Champions
13844,4,4,4,444,Champions
16305,4,4,4,444,Champions
13291,4,4,4,444,Champions
16595,4,4,4,444,Champions
13298,4,4,4,444,Champions
15120,4,4,4,444,Champions
17948,4,4,4,444,Champions
16823,4,4,4,444,Champions
13228,4,4,4,444,Champions
13976,4,4,4,444,Champions
16971,4,4,4,444,Champions
15247,4,4,4,444,Champions
14537,4,4,4,444,Champions
12617,4,4,4,444,Champions
13642,4,4,4,444,Champions
17222,4,4,4,444,Champions
15870,4,4,4,444,Champions
12715,4,4,4,444,Champions
13210,4,4,4,444,Champions
13343,4,4,4,444,Champions
14804,4,4,4,444,Champions
15678,4,4,4,444,Champions
12566,4,4,4,444,Champions
13923,4,4,4,444,Champions
15900,4,4,4,444,Champions
13332,4,4,4,444,Champions
13740,4,4,4,444,Champions
12532,4,4,4,444,Champions
13670,4,4,4,444,Champions
13887,4,4,4,444,Champions
18250,4,4,4,444,Champions
15405,4,4,4,444,Champions
13927,4,4,4,444,Champions
13790,4,4,4,444,Champions
16159,4,4,4,444,Champions
13052,4,4,4,444,Champions
13062,4,4,4,444,Champions
16423,4,4,4,444,Champions
13091,4,4,4,444,Champions
17123,4,4,4,444,Champions
13774,4,4,4,444,Champions
14633,4,4,4,444,Champions
16978,4,4,4,444,Champions
17569,4,4,4,444,Champions
15047,4,4,4,444,Champions
15520,4,4,4,444,Champions
17201,4,4,4,444,Champions
16826,4,4,4,444,Champions
13347,4,4,4,444,Champions
12519,4,4,4,444,Champions
15115,4,4,4,444,Champions
13737,4,4,4,444,Champions
16545,4,4,4,444,Champions
17697,4,4,4,444,Champions
17839,4,4,4,444,Champions
16183,4,4,4,444,Champions
15652,4,4,4,444,Champions
15942,4,4,4,444,Champions
17973,4,4,4,444,Champions
16105,4,4,4,444,Champions
17914,4,4,4,444,Champions
15619,4,4,4,444,Champions
14954,4,4,4,444,Champions
15921,4,4,4,444,Champions
18276,4,4,4,444,Champions
14196,4,4,4,444,Champions
16063,4,4,4,444,Champions
12489,4,4,4,444,Champions
14988,4,4,4,444,Champions
15466,4,4,4,444,Champions
12350,4,4,4,444,Champions
13216,4,4,4,444,Champions
16625,4,4,4,444,Champions
14902,4,4,4,444,Champions
16850,4,4,4,444,Champions
16803,4,4,4,444,Champions
16177,4,4,4,444,Champions
16030,4,4,4,444,Champions
15210,4,4,4,444,Champions
17862,4,4,4,444,Champions
13706,4,4,4,444,Champions
15130,4,4,4,444,Champions
12953,4,4,4,444,Champions
17866,4,4,4,444,Champions
13239,4,4,4,444,Champions
17154,4,4,4,444,Champions
15153,4,4,4,444,Champions
14012,4,4,4,444,Champions
14747,4,4,4,444,Champions
14206,4,4,4,444,Champions
16318,4,4,4,444,Champions
15314,4,4,4,444,Champions
16366,4,4,4,444,Champions
14870,4,4,4,444,Champions
17715,4,4,4,444,Champions
16071,4,4,4,444,Champions
16830,4,4,4,444,Champions
14850,4,4,4,444,Champions
15944,4,4,4,444,Champions
12790,4,4,4,444,Champions
13801,4,4,4,444,Champions
15597,4,4,4,444,Champions
17793,4,4,4,444,Champions
16739,4,4,4,444,Champions
16627,4,4,4,444,Champions
14424,4,4,4,444,Champions
14484,4,4,4,444,Champions
15236,4,4,4,444,Champions
18117,4,4,4,444,Champions
16096,4,4,4,444,Champions
14622,4,4,4,444,Champions
13986,4,4,4,444,Champions
16967,4,4,4,444,Champions
17248,4,4,4,444,Champions
14703,4,4,4,444,Champions
12648,4,4,4,444,Champions
18066,4,4,4,444,Champions
17172,4,4,4,444,Champions
15257,4,4,4,444,Champions
15385,4,4,4,444,Champions
15243,4,4,4,444,Champions
16761,4,4,4,444,Champions
17458,4,4,4,444,Champions
13494,4,4,4,444,Champions
12614,4,4,4,444,Champions
15766,4,4,4,444,Champions
16193,4,4,4,444,Champions
12650,4,4,4,444,Champions
16227,4,4,4,444,Champions
15970,4,4,4,444,Champions
13484,4,4,4,444,Champions
16582,4,4,4,444,Champions
13845,4,4,4,444,Champions
15318,4,4,4,444,Champions
12834,4,4,4,444,Champions
17070,4,4,4,444,Champions
16450,4,4,4,444,Champions
15326,4,4,4,444,Champions
14951,4,4,4,444,Champions
14327,4,4,4,444,Champions
12852,4,4,4,444,Champions
13990,4,4,4,444,Champions
13897,4,4,4,444,Champions
15185,4,4,4,444,Champions
15308,4,4,4,444,Champions
14311,4,4,4,444,Champions
14924,4,4,4,444,Champions
15699,4,4,4,444,Champions
16810,4,4,4,444,Champions
14339,4,4,4,444,Champions
14847,4,4,4,444,Champions
12884,4,4,4,444,Champions
15010,4,4,4,444,Champions
16956,4,4,4,444,Champions
13699,4,4,4,444,Champions
17510,4,4,4,444,Champions
13466,4,5,4,454,Champions
16123,4,5,4,454,Champions
13395,4,5,4,454,Champions
13060,4,5,4,454,Champions
17120,4,5,4,454,Champions
13932,4,5,4,454,Champions
13142,4,5,4,454,Champions
15087,4,5,4,454,Champions
13762,4,5,4,454,Champions
15659,4,5,4,454,Champions
17176,4,5,4,454,Champions
13863,4,5,4,454,Champions
15219,4,5,4,454,Champions
16796,4,5,4,454,Champions
16181,4,5,4,454,Champions
13045,4,5,4,454,Champions
18220,4,5,4,454,Champions
12623,4,5,4,454,Champions
13667,4,5,4,454,Champions
17941,4,5,4,454,Champions
18185,4,5,4,454,Champions
16400,4,5,4,454,Champions
17433,4,5,4,454,Champions
16425,4,5,4,454,Champions
14248,4,5,4,454,Champions
18165,4,5,4,454,Champions
16104,4,5,4,454,Champions
16292,4,5,4,454,Champions
17506,4,5,4,454,Champions
17094,4,5,4,454,Champions
16297,4,5,4,454,Champions
16715,4,5,4,454,Champions
15667,4,5,4,454,Champions
15148,4,5,4,454,Champions
15623,4,5,4,454,Champions
16430,4,5,4,454,Champions
14762,4,5,4,454,Champions
15254,4,5,4,454,Champions
13745,4,5,4,454,Champions
18053,4,5,4,454,Champions
18215,4,5,4,454,Champions
17124,5,5,4,554,Champions
15609,5,5,4,554,Champions
17824,5,5,4,554,Champions
17678,5,5,4,554,Champions
12881,5,5,4,554,Champions
15857,5,5,4,554,Champions
13708,5,5,4,554,Champions
17531,5,5,4,554,Champions
13441,5,5,4,554,Champions
15154,5,5,4,554,Champions
13751,5,5,4,554,Champions
13504,5,5,4,554,Champions
16721,5,5,4,554,Champions
13259,5,5,4,554,Champions
13449,5,5,4,554,Champions
16648,5,5,4,554,Champions
16526,5,5,4,554,Champions
17464,5,5,4,554,Champions
14953,5,5,4,554,Champions
14549,5,5,4,554,Champions
15396,5,5,4,554,Champions
17977,5,5,4,554,Champions
16432,5,5,4,554,Champions
17636,5,5,4,554,Champions
16429,5,5,4,554,Champions
13121,5,5,4,554,Champions
13439,5,5,4,554,Champions
12703,5,5,4,554,Champions
17694,5,5,4,554,Champions
14350,5,5,4,554,Champions
13177,5,5,4,554,Champions
17247,5,5,4,554,Champions
17403,5,5,4,554,Champions
16848,5,5,4,554,Champions
14975,5,5,4,554,Champions
15556,5,5,4,554,Champions
14480,5,5,4,554,Champions
14764,5,5,4,554,Champions
14908,5,5,4,554,Champions
13803,5,5,4,554,Champions
12750,5,5,4,554,Champions
17498,5,5,4,554,Champions
14816,5,5,4,554,Champions
17767,5,5,4,554,Champions
18108,5,5,4,554,Champions
17011,5,5,4,554,Champions
15774,5,5,4,554,Champions
12558,5,5,4,554,Champions
14727,5,5,4,554,Champions
15408,5,5,4,554,Champions
15320,5,5,4,554,Champions
15517,5,5,4,554,Champions
16451,5,5,4,554,Champions
14863,5,5,4,554,Champions
15119,5,5,4,554,Champions
15019,5,5,4,554,Champions
14068,5,5,4,554,Champions
14423,5,5,4,554,Champions
13973,5,5,4,554,Champions
16936,5,5,4,554,Champions
16413,5,5,4,554,Champions
17385,5,5,4,554,Champions
15143,5,5,4,554,Champions
17125,5,5,4,554,Champions
13127,5,5,4,554,Champions
16447,5,5,4,554,Champions
13227,5,5,4,554,Champions
14375,5,5,4,554,Champions
18009,5,5,4,554,Champions
13626,5,5,4,554,Champions
12430,5,5,4,554,Champions
13806,5,5,4,554,Champions
17896,5,5,4,554,Champions
15277,5,5,4,554,Champions
14881,5,5,4,554,Champions
15261,5,5,4,554,Champions
15035,5,5,4,554,Champions
15346,5,5,4,554,Champions
13645,5,5,4,554,Champions
16976,5,5,4,554,Champions
16024,5,5,4,554,Champions
13512,5,5,4,554,Champions
15510,5,5,5,555,Champions
16124,5,5,5,555,Champions
13061,5,5,5,555,Champions
17111,5,5,5,555,Champions
18212,5,5,5,555,Champions
15097,5,5,5,555,Champions
18072,5,5,5,555,Champions
13349,5,5,5,555,Champions
17051,5,5,5,555,Champions
15783,5,5,5,555,Champions
17278,5,5,5,555,Champions
12660,5,5,5,555,Champions
15118,5,5,5,555,Champions
16601,5,5,5,555,Champions
16528,5,5,5,555,Champions
13103,5,5,5,555,Champions
16793,5,5,5,555,Champions
18193,5,5,5,555,Champions
13886,5,5,5,555,Champions
15634,5,5,5,555,Champions
14647,5,5,5,555,Champions
16215,5,5,5,555,Champions
15776,5,5,5,555,Champions
14523,5,5,5,555,Champions
15598,5,5,5,555,Champions
15286,5,5,5,555,Champions
13570,5,5,5,555,Champions
17684,5,5,5,555,Champions
16756,5,5,5,555,Champions
12561,5,5,5,555,Champions
12718,5,5,5,555,Champions
17877,5,5,5,555,Champions
14586,5,5,5,555,Champions
15457,5,5,5,555,Champions
18110,5,5,5,555,Champions
12732,5,5,5,555,Champions
16026,5,5,5,555,Champions
13187,5,5,5,555,Champions
17060,5,5,5,555,Champions
16961,5,5,5,555,Champions
12736,5,5,5,555,Champions
13348,5,5,5,555,Champions
16302,5,5,5,555,Champions
13678,5,5,5,555,Champions
18213,5,5,5,555,Champions
16117,5,5,5,555,Champions
16641,5,5,5,555,Champions
15866,5,5,5,555,Champions
16445,5,5,5,555,Champions
12812,5,5,5,555,Champions
13474,5,5,5,555,Champions
13008,5,5,5,555,Champions
15528,5,5,5,555,Champions
14793,5,5,5,555,Champions
17347,5,5,5,555,Champions
13146,5,5,5,555,Champions
13712,5,5,5,555,Champions
13070,5,5,5,555,Champions
16527,5,5,5,555,Champions
14569,5,5,5,555,Champions
17212,5,5,5,555,Champions
16315,5,5,5,555,Champions
16619,5,5,5,555,Champions
12672,5,5,5,555,Champions
17789,5,5,5,555,Champions
14357,5,5,5,555,Champions
12402,5,5,5,555,Champions
14052,5,5,5,555,Champions
16587,5,5,5,555,Champions
17171,5,5,5,555,Champions
15175,5,5,5,555,Champions
16471,5,5,5,555,Champions
16753,5,5,5,555,Champions
14929,5,5,5,555,Champions
13926,5,5,5,555,Champions
15637,5,5,5,555,Champions
17534,5,5,5,555,Champions
13382,5,5,5,555,Champions
14598,5,5,5,555,Champions
16392,5,5,5,555,Champions
13419,5,5,5,555,Champions
15790,5,5,5,555,Champions
16482,5,5,5,555,Champions
18114,5,5,5,555,Champions
13600,5,5,5,555,Champions
15096,5,5,5,555,Champions
16895,5,5,5,555,Champions
12702,5,5,5,555,Champions
17619,5,5,5,555,Champions
13428,5,5,5,555,Champions
12574,5,5,5,555,Champions
13271,5,5,5,555,Champions
15554,5,5,5,555,Champions
13739,5,5,5,555,Champions
13503,5,5,5,555,Champions
15604,5,5,5,555,Champions
13858,5,5,5,555,Champions
16179,5,5,5,555,Champions
15052,5,5,5,555,Champions
14476,5,5,5,555,Champions
16190,5,5,5,555,Champions
12831,5,5,5,555,Champions
